section,title,url,content
,,,"또 대구시교육청, 보건환경연구원, 소방안전본부, 역학조사관 등 지역 방역·의료 대응 인력들이 자유 토론을 펼친다."
,,,"김종한 대구시 행정부시장은 ""대구는 지금까지 수많은 방역 고비를 슬기롭게 극복한 모범도시""라며 ""심포지엄을 통해 대구시 감염병 대응체계를 점검하고 재유행에 대비하겠다""고 말했다."
,,,sunhyung@yna.co.kr
,,,▶제보는 카톡 okjebo
,,,저작권자(c)연합뉴스. 무단전재-재배포금지
,,,
,,,"청년 등 금융 취약계층에 대한 채무조정 지원 대책이 ‘도덕적 해이’ 논란을 불러일으킨 가운데 김주현 금융위원장이 이 논란에 대해 진화에 나섰다. 김 위원장은 청년층을 위한 지원대책은 ‘빚투(빚내서 투자)’, ‘영끌(영혼까지 끌어모아 투자)족을 위한 제도가 아니며, 원금을 탕감하는 일은 없을 것이라고 일축했다."
,,,앞서 금융위원회는 지난 14일 제2차 비상경제민생대책회의에서 금융취약층의 부채 부담을 덜어주는 내용을 골자로 하는 ‘125조원+α’ 규모의 채무부담 경감 프로그램을 발표했다.
,,,"김 위원장은 18일 오후 2시 서울 종로구 정부서울청사에서 간담회를 열고 “최근 발표된 취약계층 지원 대책 관련해 일각에서 도덕적 해이 문제를 제기하고 있다”며 “채무조정은 ‘빚투’, ‘영끌’ 족을 위한 제도가 아니다”라고 말했다."
,,,"이어 그는 “주식 실패, 사업 실패 등 이유가 어떻든 간에 원래대로의 채무를 가지고 이행할 수 없는 사람을 대상으로 하는 제도로, 가상자산 투자 실패자를 위한 제도라는 건 사실이 아니다”라고 강조했다."
,,,"정부가 마련한 채무부담 경감 프로그램에는 청년‧서민의 투자 실패 등이 장기간 사회적 낙인이 되지 않도록 신용회복위원회에 ‘청년특례 채무조정 제도’를 신설하고 1년간 한시적으로 이자 감면, 상환유예 등을 지원하겠다는 내용이 포함됐다."
,,,"또, 30조원 규모의 새출발기금을 조성해 90일 이상 연체 차주(소상공인)에 대해 최대 90%의 원금감면, 연체 전이거나 연체 90일 미만 차주에 대한 만기연장‧상환유예‧이자감면을 지원하겠다고 발표했다. 이번 민생대책이 발표되자 ‘돈을 갚지 않아도 된다’라는 도덕적 해이가 만연해질 수 있다는 비판이 제기됐다."
,,,김 위원장은 취약계층을 위한 채무조정 지원은 기존에도 이뤄졌던 것으로 특별한 이슈가 아니라고 선을 그었다.
,,,"그는 “이미 기존 금융회사의 자기 고객 대상 채무조정, 신용회복위원회를 통한 금융권 공동의 채무조정, 법원의 회생절차 등을 통해 어려운 분들의 재기를 지원 중”이라며 “국제통화기금(IMF) 경제위기, 카드대란 등으로 금융채무불이행자(신용불량자) 급증을 방지하기 위해 신용회복위원회를 설립하고 저신용자를 위한 채무조정을 지원해 왔으며, 채무조정 프로그램은 6400여 개에 달하는 금융회사 간의 자율협약인 ‘신용회복지원협약’에 따라, 금융권 스스로 채무를 조정하고 있다”고 전했다."
,,,"김 위원장은 청년층에 대한 채무조정이 특별하게 이뤄진다는 비판에 대해서는 “도덕적 해이가 없도록 지원대상 및 지원내용을 엄격히 제한하고 있다”며 “청년 신속채무조정은 카드발급, 신규대출 등 금융거래에 상당한 제약이 있는 신용점수 하위 20% 자만을 지원대상으로 한다”고 해명했다."
,,,"그는 “원금 탕감 조치는 어떠한 경우에도 지원되지 않으며, 대출만기를 연장하고 금리를 일부 낮춰주는 것”이라며 “별도 지원없이는 원금상환이 어려운 차주에 대해 천천히 낮은 금리로 원금을 전액 성실상환할 수 있도록 유도하는 제도”라고 덧붙였다."
,,,"그는 또 “자산 가격 손실, 금리 상승 과정에서 국민을 모두 아우르는 제도에 청년들도 포함됐지만, 굉장히 일부”라면서 “청년층 신속채무조정은 상시적 채무조정 제도와 동일선상에서 채무조정의 일반원칙에 따라 채무조정을 지원한 것”이라고 일축했다."
,,,"김 위원장은 “청년층의 채무상환 어려움을 방치해 금융 채무불이행자가 확대될 경우, 금융거래뿐 아니라 취업 제약 등으로 경제활동인구에서 탈락하는 등 사회경제적 비용이 더 크다는 점을 고려했다”고 덧붙였다."
,,,아울러 김 위원장은 이번 채무조정 제도가 성실하게 빚을 상환한 일반 국민과의 형평성 문제가 제기된 데 대해서는 “대출을 성실히 상환해 정상금융거래 중인 청년 등을 포함한 일반 국민에 대해서도 충분한 대책을 다양하게 마련했다”고 말했다.
,,,"금융위는 고금리 대출을 저금리로 대환하는 ‘안심전환대출’과 주거비용 절감을 위한 전세대출 보증한도 확대, 저신용·저소득 근로자 등을 위한 정책서민금융상품 공급 등을 준비하고 있다."
,,,"김 위원장은 채무조정 지원 재원과 관련해서도 “지원 규모인 125조원이 모두 (정부) 예산이 아니다”라면서 “채권 발행으로 조달하는 부분도 있고, 예산 지원 없이 대환으로 지원하는 부분도 있다”고 설명했다."
,,,"- Copyrights ⓒ 조선비즈 & Chosun.com, 무단 전재 및 재배포 금지 - "
,,,
,,,세계 가전·정보기술(IT)·반도체 기업들이 소비절벽에 고심하고 있다. 코로나19에 따른 펜트업(보복) 소비가 멈춘 데다 인플레이션까지 겹쳤다는 것이 주요 기업들의 공통된 설명이다. 이런 모습은 삼성전자와 LG전자의 2분기 실적에서도 드러났다. 올해 2분기 잠정 실적에서 두 회사 모두 매출이 전 분기 대비 소폭 감소했다. LG전자 영업이익은 전 분기의 절반 수준으로 급감했다.
,,, ○실적 신기록 행진 멈춰
,,,"삼성전자는 지난 2분기에 매출 77조원, 영업이익 14조원을 올린 것으로 잠정 집계했다고 최근 발표했다. 1분기보다 매출은 1%, 영업이익은 0.9% 감소했다. 매 분기 이어오던 실적 신기록 행진이 2분기를 기점으로 중단됐다. 삼성전자는 지난해 3분기에 분기 매출이 처음으로 70조원을 넘어선 뒤 올해 1분기까지 역대 최고 매출 기록을 이어왔다."
,,,"LG전자의 상황도 심상찮다. 이 회사는 2분기 잠정 실적 발표를 통해 연결 기준으로 매출 19조4720억원, 영업이익 7917억원을 올렸다고 발표했다. 매출은 사상 최대를 기록한 1분기보다 7.1% 감소했다. 영업이익은 같은 기간 58%가량 급감했다."
,,,이런 실적 악화는 글로벌 경기 둔화 흐름 속에 원자재·물류비 부담이 늘어난 탓이다. 러시아·우크라이나 사태 장기화에 따른 원자재와 곡물 가격 급등이 물가 상승에 불을 지피면서 소비자들의 소비 여력도 줄었다. 코로나19가 절정을 지나면서 보복 소비에 따른 교체 수요가 바닥을 드러낸 점도 실적에 부정적 영향을 미쳤다.
,,,하반기 세계 경기 침체 가능성도 커지고 있다. 시장에선 메모리 반도체 수요 감소가 하반기 본격화할 것으로 보고 있다. 반도체 가격 하락도 불가피할 것으로 전망된다. 대만 시장조사업체 트렌드포스는 최근 3분기 D램 가격이 2분기보다 10%가량 떨어질 것으로 전망했다. 애초 3분기 D램 가격이 2분기보다 3~8%가량 하락할 것으로 내다본 데서 전망치를 더 낮춘 것이다.
,,,
,,, ○플랫폼 기업으로 변신 시도
,,,"삼성전자와 LG전자는 이에 따라 플랫폼·소프트웨어 기반의 신사업 발굴에 더 적극적으로 나서고 있다. 가전과 TV, 스마트폰 등 하드웨어만 판매해서는 지속 가능성이 없다고 판단해서다."
,,,"LG전자는 웹 OS 기반 TV 플랫폼 사업을 확대한다는 방침이다. 올해 웹 OS 공급처를 세계 200여 개 TV 제조업체로 확대하고 이를 통해 앱·콘텐츠 등을 판매해 수익을 내는 게 핵심이다. 자체 OS가 있으면 여기에 콘텐츠, 서비스 등을 더해 독자적인 플랫폼을 만들 수 있다. 기기는 한 번 팔면 그만이지만 플랫폼으로는 콘텐츠와 구독 서비스 판매, 광고 수익 등을 얻을 수 있다."
,,,삼성전자도 이례적으로 사내 신사업 아이디어 공모에 나섰다. 삼성전자는 최근 사내 공지를 통해 신사업 공모를 알렸다. 회사 측은 “임직원이 직접 신사업을 기획하는 프로그램을 운영한다”며 “집단 지성을 통해 신사업을 기획하는 새로운 도전에 참여해주길 바란다”고 밝혔다.
,,,삼성전자는 공모전 흥행을 위해 최종 아이디어 채택 시 성과 인센티브를 1인당 2000만원으로 걸었다. 또 신사업을 진행할 경우 프로젝트 리더 역할도 부여한다는 방침이다. 모집 분야는 메타버스를 비롯해 △대체불가능토큰(NFT) △디지털 헬스 △구독 서비스 △로봇·펫 △에너지·환경 등이다.
,,,"업계 관계자는 “가전과 TV, 반도체 등 기존 사업의 연장선상에서 신사업을 발굴하려는 의도로 해석된다”고 말했다. 특히 메타버스와 디지털 헬스, 구독 서비스 등 부문에선 삼성전자 기기 간 연결성을 강화해 ‘삼성 생태계’를 구축할 수 있는 아이디어를 집중적으로 살펴볼 것으로 예상된다."
,,,"구독 서비스도 애플, LG전자 등이 관심을 기울이는 분야다. TV와 스마트폰 등을 활용해 구독 서비스를 강화하면 제조기업에서 플랫폼 기업으로 거듭날 수 있다. 공장을 지을 필요가 없는 만큼 투자 비용 대비 수익률이 높아진다."
,,,박신영 기자 nyusos@hankyung.com
,,,"Copyrights 한경닷컴, 무단 전재 및 재배포 금지"
,,,
,,, 노사 간 임금 및 단체협약(임단협)을 두고 완성차업계 내 희비가 엇갈리고 있다. 현대자동차는 4년 연속 무분규 임단협 타결을 앞둔 반면 르노코리아·한국GM 등은 좀처럼 노사간 이견을 좁히지 못하면서다. 수년 째 적자를 기록 중인 양사에 '하투(夏鬪)' 위기가 불거졌다. 
,,,완성차업계에 따르면 현대차 노조는 오는 19일 노사 잠정합의안에 대한 찬반 투표에 나선다. 이날 투표에서 가결될 경우 처음으로 4년 연속 무분규로 협상을 타결하게 된다. 
,,,당초 완성차 업계에서는 현대차 노조가 파업 수순을 밟을 것이라고 예상했다. 강성으로 분류되는 신임 노조 지도부가 임금 인상에 이어 전기차 공장 신설과 생산직 신규 채용 등 고용 안정 조치도 강력하게 요구했기 때문이다. 노조는 실제로 파업권까지 확보하면서 사측의 요구 수용 없이는 파업까지 불사하겠다는 의지를 내비쳤다.
,,,"그러나 사측이 노조의 요구를 전폭적으로 수용하면서 4년 연속 무분규 협상 타결을 눈앞에 뒀다. 글로벌 시장에서 약진하고 있는 추세를 이어가겠다는 현대차의 의지가 강하게 작용했다는 게 업계 분석이다. 현대차는 전기차와 프리미엄 브랜드 제네시스의 선전에 힘입어 지난해 창사 이래 최대 매출인 117조6106억원, 영업이익은 2014년 이후 최대치인 6조6789억원을 기록했다."
,,,르노코리아와 한국GM 등 노사 협상을 진행중인 다른 국내 완성차 업체들에게는 달갑지 않은 소식이다. 업계 맏형격인 현대차가 노조 요구를 전격 수용하면서 다른 완성차업계 노조의 요구 수준도 높아질 수밖에 없기 때문이다. 
,,,"실제로 한국GM 노조는 사측에 기본급 9만7472원 인상, 성과급 400% 지급, 근속수당 상한선 폐지, 직급수당 인상, 유류비 지원, 해고자 복직, 국내 전기차 생산 설비 구축 등을 요구했다. 기본급을 9만8000원, 성과급을 200%+400만원을 지급하기로 한 현대차와 유사한 수준이다. 노조 측은 GM해외사업부문(GMI) 실적이 개선됐다며 성과급 지급을 요구했지만 사측은 GMI가 중국을 제외하고는 3300억원의 적자를 봤으며, 여전히 수익을 내지 못해 지급하기 어렵다는 입장이다."
,,,"르노코리아 노조도 기본급 9만7472원 인상, 일시금 500만원 지급 등을 요구 중이다. 노조는 특히 사측이 제시한 '임단협 다년합의'를 두고 크게 반발했다. 박종규 르노코리아 노조위원장은 지난 14일 조합원들에게 보낸 호소문을 통해 ""2024년까지 임단협을 합의하며 회사는 노조가 행사할 수 있는 노동3권을 없애고자 한다""고 주장했다."
,,,"결국 르노코리아 노조는 파업권 확보 수순에 나섰다. 지난 13~14일 파업 찬반투표를 찬성률 80.9%(재적 인원 대비 71.9%)로 가결시켰으며, 지난 15일 중앙노동위원회에 노동쟁의 조정신청을 했다. 노동위 조정 기간이 지나면 26일부터 합법적으로 파업을 할 수 있는 쟁의권을 갖게 된다. "
,,,"르노코리아 노조는 지난해 무분규로 임단협을 타결했지만, 연초만 해도 기존 강성 노조가 파업을 이어가며 3년 연속 파업을 벌였다. 올해 노조가 쟁의권을 행사하면 4년 연속 파업이 발생하게 되는 셈이다. 한국GM 노사도 지난해 3년 만에 무분규 임단협 타결에 성공했지만 그 과정에서 부분파업이 발생하기도 했다. "
,,,"노사 갈등이 다시금 불거지면서 르노코리아와 한국GM의 어려움이 더욱 가중될 전망이다. 글로벌과 국내 시장에서 승승장구 중인 현대차와 달리 르노코리아와 한국GM은 국내 시장에서 메르세데스-벤츠·BMW 등 수입차업체보다 판매량이 낮다. 르노코리아는 2년 연속 영업손실을, 한국GM은 8년 연속 적자를 기록하는 등 부진의 늪에 빠졌다."
,,,"르노코리아의 경우 본사인 프랑스 르노그룹의 도움도 기대하기 어려운 상황이다. 르노그룹은 지난해 2년 만에 흑자 전환에 성공했지만 여전히 사업재편을 진행 중이다. 전 세계에서 직원과 생산량을 줄이겠다는 계획도 발표했으며, 지난해에는 자국 노조 3곳과 3년간의 다년합의를 통해 1700명을 해고하기로 합의했다. 제네럴모터스(GM) 본사 역시 한국에 전기차 신차 배정은 없을 것이라고 못을 박았다."
,,,"양사가 결국 자체 신차 개발에 착수하면서 '버티는 것'이 과제가 됐다. 르노코리아는 중국 길리그룹과 손잡고 오는 2024년 하이브리드 차량을, 한국GM은 내년 자체 개발한 CUV(크로스오버유틸리티차량)을 출시할 계획이다. 업계 관계자는 ""결과물을 내야하는 시점에 노사의 (위기의식에 대한) 공감대 형성이 필요하다""고 밝혔다."
,,,저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이 
,,,‘기술의 총결집체’인 반도체 산업은 코로나19 팬데믹을 기점으로 지속적으로 성장하고 있다. 세계반도체시장통계기구(WSTS)는 2022년 글로벌 반도체 시장 규모를 전년 대비 8.8% 성장한 6015억달러로 전망하기도 했다.
,,,"KPMG 글로벌은 이처럼 중차대한 반도체산업을 지속 분석하며 해마다 세계 반도체산업 C레벨 등 임원을 대상으로 설문조사를 하고 있다. 올해로 17번째 발간을 맞은 ‘글로벌 반도체산업 전망’ 보고서에는 세계 반도체기업 임원 152명을 대상으로 한 설문조사 결과를 담았다. 올해 보고서는 글로벌 반도체기업의 재무 및 운영 측면의 전망, 제품 및 응용 분야의 성장 전망, 산업 이슈와 우선순위 전략 과제 등을 중점적으로 살펴봤다."
,,,
,,, 반도체 경영진 95% “올해 매출 증가”
,,,"통신, 자동차, 헬스케어 등 다양한 산업에서의 반도체 수요 급증에 힘입어 글로벌 반도체업계 경영진의 95%는 “2022년 자사 매출이 증가할 것”으로 전망했다. 응답자의 34%는 “자사 매출이 올해 20% 이상 증가할 것”으로 내다봤다. 이런 낙관적 전망은 미국에서부터 유럽, 중동, 아시아까지 모든 지역에서 나타났으며 규모가 큰 회사(연 매출 10억달러 이상)에서 더 강하게 나타났다."
,,,"대규모 기업 경영진 100%는 2022년에 자사의 매출이 증가할 것이라고 예상했으며, 매출이 20% 이상 성장할 것으로 전망한 비율은 비교적 작은 규모(1억달러 미만) 기업에서 47%, 중간 규모(연매출 1억달러~10억달러 미만) 기업에서 37%, 대규모 기업에서 22%를 보였다."
,,,"반도체업계는 최근 직면한 도전과제에 대응하는 혁신적인 방법을 모색하고, 관련 투자를 해 나갈 의지를 표명하고 있다. 응답자의 상당수는 2022년에 설비투자를 포함한 자본적 지출(CAPEX)이 88%, 연구개발 지출이 84% 증가할 것으로 예상했다."
,,,"반도체 임원 과반수는 소비자 요구에 더 집중하기 위해 자동차, 통신, 가전 등의 ‘최종 시장(End-market)’ 및 솔루션 사업 중심으로 조직을 재편하고 있다고 응답했다. 이런 경향은 대규모 기업(64%)에서 소규모 기업(38%)에 비해 높게 나타났다. 이는 기업이 다수의 응용 프로그램 및 사용자에 적용될 수 있는 공통적인 제품 개발보다 개별적인 앱에 특화된 제품 개발에 초점을 맞추고 있음을 보여준다. 응답자의 30%는 제품 개발 및 시장 출시의 가장 큰 도전과제로 고객이 더 복잡·다양한 솔루션을 요구한다는 점을 들었고, 응답자의 42%는 자사의 핵심 역량으로 솔루션을 꼽았다. 반도체 공정이 미세화·고도화되고 자율주행, 인공지능(AI), 사물인터넷(IoT) 등 세분화된 앱이 등장함에 따라 특정 사업 영역을 전문적으로 하는 분업화 모델이 높은 가치를 갖게 된 것으로 풀이된다."
,,,"이번 조사에서 응답자들은 향후 매출 성장을 견인할 반도체 유망 응용 분야로 무선통신을 꼽았다. 이어 2위 자동차, 3위 IoT가 선택됐다. 이런 변화는 5G의 부상과 차량 안전, 인포테인먼트, 자동화 등 관련 반도체 수요 증가의 추세를 반영한다."
,,, “향후 3년간 인력 유치에 적극 나설 것”
,,,"이번 조사에서 눈여겨봐야 할 부분은 ‘반도체 인력’과 관련한 항목이다. 자사의 글로벌 인적 자본이 증가할 것이라고 응답한 비율은 88%로, 지난해 조사보다 40% 가까이 증가했다. 또 3년간 반도체산업에서 최우선 전략 과제 1위로 ‘인재 유치·양성·유지’가 77%의 응답률로 선택됐다."
,,,지난 수년간 반도체업체들은 비반도체업체에서 자체 반도체칩 및 실리콘 생산 역량을 키우기 시작하면서 반도체 인력 부족 문제를 겪어왔다. 또 팬데믹 이후의 ‘대퇴사(great resignation)’ 현상은 기술기업 전 분야의 인재 경쟁을 더 치열하게 할 것으로 예상된다.
,,,"향후 3년 동안 여러 거대 기술 기업 및 플랫폼 기업(자체 반도체 설계·생산 역량 구축이 가능한 기업)이 반도체업계에 미칠 가장 큰 영향에 대해 묻는 질문에서도 인재 경쟁이 언급됐다. 구체적으로 응답자의 44%가 인재 확보 경쟁 심화가 가장 큰 영향을 미친다고 응답했고, 24%만이 파운드리 생산능력 제약 문제를 우려하는 것으로 나타났다. 이런 환경 변화 속에서 반도체기업은 기존 인적자본의 기술 향상 및 재교육, 견습 프로그램 도입, 대학 관련 기술학과와의 파트너십 강화도 적극 고려해 나가야 한다."
,,,"비대면 사업 성장과 다양한 산업의 디지털 트랜스포메이션으로 반도체산업의 미래는 밝을 것으로 전망된다. 국가 간 반도체 패권 경쟁이 심화되고, 반도체 공급망 재설계에 속도를 내는 기업이 증가하면서 반도체산업을 둘러싼 환경 변화의 물결은 거세지고 있다. 이에 각국은 반도체산업을 중심으로 첨단 제조 산업의 글로벌 주도권을 장악하기 위한 다양한 산업 육성 정책을 펼치는 중이다. 한국 정부도 반도체 관련 설비투자와 연구개발에 대한 정부 지원을 확대하겠다는 행보를 보이고 있다."
,,,
,,,디지털 테크 시대의 핵심 제품인 반도체를 둘러싼 민관 협력 기반의 반도체 전략을 면밀히 수립해야 할 시점이다. 반도체산업 발전을 위해서는 전방 산업과 더불어 소재·부품·장비 등 후방 산업과의 연계를 통한 산업 생태계 조성이 중요하다. 반도체산업 전반을 지속 분석하는 마켓인텔리전스와 글로벌 각국의 반도체 정책 변화에 대한 모니터링이 필요하다.
,,,윤주현 삼정KPMG 전자정보통신반도체산업본부 상무
,,,"Copyrights 한경닷컴, 무단 전재 및 재배포 금지"
